Ano;Cod Mun;Espécie;Produção (Ton)
2024;3150307;Carpa;0
2024;3150307;Curimata e Curimbata;0
2024;3150307;Dourado;0
2024;3150307;Jatuarana, piabanha e piracanjuba;0
2024;3150307;Lambari;0
2024;3150307;Matrinxa;0
2024;3150307;Pacu e patinga;0
2024;3150307;Piau, piapara, piaucu, piava;0
2024;3150307;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150307;Pirapitinga;0
2024;3150307;Pirarucu;0
2024;3150307;Tambacu, tambatinga;0
2024;3150307;Tambaqui;0
2024;3150307;Tilapia;2,9
2024;3150307;Traira e trairao;0
2024;3150307;Truta;0
2024;3150307;Tucunare;0
2024;3150307;Outros peixes;0
2024;3150406;Carpa;0
2024;3150406;Curimata e Curimbata;0
2024;3150406;Dourado;0
2024;3150406;Jatuarana, piabanha e piracanjuba;0
2024;3150406;Lambari;0
2024;3150406;Matrinxa;0
2024;3150406;Pacu e patinga;0
2024;3150406;Piau, piapara, piaucu, piava;0
2024;3150406;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150406;Pirapitinga;0
2024;3150406;Pirarucu;0
2024;3150406;Tambacu, tambatinga;0
2024;3150406;Tambaqui;0
2024;3150406;Tilapia;0
2024;3150406;Traira e trairao;0
2024;3150406;Truta;0
2024;3150406;Tucunare;0
2024;3150406;Outros peixes;0
2024;3150505;Carpa;0
2024;3150505;Curimata e Curimbata;0
2024;3150505;Dourado;0
2024;3150505;Jatuarana, piabanha e piracanjuba;0
2024;3150505;Lambari;0
2024;3150505;Matrinxa;0
2024;3150505;Pacu e patinga;0
2024;3150505;Piau, piapara, piaucu, piava;0
2024;3150505;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150505;Pirapitinga;0
2024;3150505;Pirarucu;0
2024;3150505;Tambacu, tambatinga;0
2024;3150505;Tambaqui;0
2024;3150505;Tilapia;0
2024;3150505;Traira e trairao;0
2024;3150505;Truta;0
2024;3150505;Tucunare;0
2024;3150505;Outros peixes;0
2024;3150570;Carpa;0
2024;3150570;Curimata e Curimbata;0
2024;3150570;Dourado;0
2024;3150570;Jatuarana, piabanha e piracanjuba;0
2024;3150570;Lambari;0
2024;3150570;Matrinxa;0
2024;3150570;Pacu e patinga;0
2024;3150570;Piau, piapara, piaucu, piava;0
2024;3150570;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150570;Pirapitinga;0
2024;3150570;Pirarucu;0
2024;3150570;Tambacu, tambatinga;0
2024;3150570;Tambaqui;0
2024;3150570;Tilapia;2,3
2024;3150570;Traira e trairao;0
2024;3150570;Truta;0
2024;3150570;Tucunare;0
2024;3150570;Outros peixes;0
2024;3150604;Carpa;0
2024;3150604;Curimata e Curimbata;0
2024;3150604;Dourado;0
2024;3150604;Jatuarana, piabanha e piracanjuba;0
2024;3150604;Lambari;0
2024;3150604;Matrinxa;0
2024;3150604;Pacu e patinga;0
2024;3150604;Piau, piapara, piaucu, piava;0
2024;3150604;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150604;Pirapitinga;0
2024;3150604;Pirarucu;0
2024;3150604;Tambacu, tambatinga;0
2024;3150604;Tambaqui;0
2024;3150604;Tilapia;0
2024;3150604;Traira e trairao;0
2024;3150604;Truta;0
2024;3150604;Tucunare;0
2024;3150604;Outros peixes;0
2024;3150802;Carpa;0
2024;3150802;Curimata e Curimbata;0
2024;3150802;Dourado;0
2024;3150802;Jatuarana, piabanha e piracanjuba;0
2024;3150802;Lambari;0
2024;3150802;Matrinxa;0
2024;3150802;Pacu e patinga;0
2024;3150802;Piau, piapara, piaucu, piava;0
2024;3150802;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150802;Pirapitinga;0
2024;3150802;Pirarucu;0
2024;3150802;Tambacu, tambatinga;0
2024;3150802;Tambaqui;0
2024;3150802;Tilapia;3,1
2024;3150802;Traira e trairao;0
2024;3150802;Truta;0
2024;3150802;Tucunare;0
2024;3150802;Outros peixes;0
2024;3150901;Carpa;0
2024;3150901;Curimata e Curimbata;0
2024;3150901;Dourado;0
2024;3150901;Jatuarana, piabanha e piracanjuba;0
2024;3150901;Lambari;0
2024;3150901;Matrinxa;0
2024;3150901;Pacu e patinga;0
2024;3150901;Piau, piapara, piaucu, piava;0
2024;3150901;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3150901;Pirapitinga;0
2024;3150901;Pirarucu;0
2024;3150901;Tambacu, tambatinga;0
2024;3150901;Tambaqui;0
2024;3150901;Tilapia;2,1
2024;3150901;Traira e trairao;0
2024;3150901;Truta;0
2024;3150901;Tucunare;0
2024;3150901;Outros peixes;0
2024;3151008;Carpa;0,205
2024;3151008;Curimata e Curimbata;0
2024;3151008;Dourado;0
2024;3151008;Jatuarana, piabanha e piracanjuba;0
2024;3151008;Lambari;0
2024;3151008;Matrinxa;0
2024;3151008;Pacu e patinga;0,41
2024;3151008;Piau, piapara, piaucu, piava;0
2024;3151008;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151008;Pirapitinga;0
2024;3151008;Pirarucu;0
2024;3151008;Tambacu, tambatinga;0
2024;3151008;Tambaqui;0
2024;3151008;Tilapia;11,5
2024;3151008;Traira e trairao;0
2024;3151008;Truta;0
2024;3151008;Tucunare;0
2024;3151008;Outros peixes;0
2024;3151404;Carpa;0
2024;3151404;Curimata e Curimbata;0
2024;3151404;Dourado;0
2024;3151404;Jatuarana, piabanha e piracanjuba;0
2024;3151404;Lambari;0
2024;3151404;Matrinxa;0
2024;3151404;Pacu e patinga;0
2024;3151404;Piau, piapara, piaucu, piava;0
2024;3151404;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151404;Pirapitinga;0
2024;3151404;Pirarucu;0
2024;3151404;Tambacu, tambatinga;0
2024;3151404;Tambaqui;0
2024;3151404;Tilapia;0,4
2024;3151404;Traira e trairao;0
2024;3151404;Truta;0
2024;3151404;Tucunare;0
2024;3151404;Outros peixes;0
2024;3151503;Carpa;0
2024;3151503;Curimata e Curimbata;0
2024;3151503;Dourado;0
2024;3151503;Jatuarana, piabanha e piracanjuba;0
2024;3151503;Lambari;0
2024;3151503;Matrinxa;0
2024;3151503;Pacu e patinga;0
2024;3151503;Piau, piapara, piaucu, piava;0
2024;3151503;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151503;Pirapitinga;0
2024;3151503;Pirarucu;0
2024;3151503;Tambacu, tambatinga;0
2024;3151503;Tambaqui;0
2024;3151503;Tilapia;14
2024;3151503;Traira e trairao;0
2024;3151503;Truta;0
2024;3151503;Tucunare;0
2024;3151503;Outros peixes;0
2024;3151602;Carpa;0
2024;3151602;Curimata e Curimbata;0
2024;3151602;Dourado;0
2024;3151602;Jatuarana, piabanha e piracanjuba;0
2024;3151602;Lambari;0
2024;3151602;Matrinxa;0
2024;3151602;Pacu e patinga;0
2024;3151602;Piau, piapara, piaucu, piava;0
2024;3151602;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151602;Pirapitinga;0
2024;3151602;Pirarucu;0
2024;3151602;Tambacu, tambatinga;0
2024;3151602;Tambaqui;0
2024;3151602;Tilapia;12,15
2024;3151602;Traira e trairao;0
2024;3151602;Truta;0
2024;3151602;Tucunare;0
2024;3151602;Outros peixes;0
2024;3151701;Carpa;0
2024;3151701;Curimata e Curimbata;0
2024;3151701;Dourado;0
2024;3151701;Jatuarana, piabanha e piracanjuba;0
2024;3151701;Lambari;0
2024;3151701;Matrinxa;0
2024;3151701;Pacu e patinga;0
2024;3151701;Piau, piapara, piaucu, piava;0
2024;3151701;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151701;Pirapitinga;0
2024;3151701;Pirarucu;0
2024;3151701;Tambacu, tambatinga;0
2024;3151701;Tambaqui;0
2024;3151701;Tilapia;22,5
2024;3151701;Traira e trairao;0
2024;3151701;Truta;0
2024;3151701;Tucunare;0
2024;3151701;Outros peixes;0
2024;3151909;Carpa;0
2024;3151909;Curimata e Curimbata;0
2024;3151909;Dourado;0
2024;3151909;Jatuarana, piabanha e piracanjuba;0
2024;3151909;Lambari;0
2024;3151909;Matrinxa;0
2024;3151909;Pacu e patinga;0
2024;3151909;Piau, piapara, piaucu, piava;0
2024;3151909;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3151909;Pirapitinga;0
2024;3151909;Pirarucu;0
2024;3151909;Tambacu, tambatinga;0
2024;3151909;Tambaqui;0
2024;3151909;Tilapia;1
2024;3151909;Traira e trairao;0
2024;3151909;Truta;0
2024;3151909;Tucunare;0
2024;3151909;Outros peixes;0
2024;3152006;Carpa;0
2024;3152006;Curimata e Curimbata;0
2024;3152006;Dourado;0
2024;3152006;Jatuarana, piabanha e piracanjuba;0
2024;3152006;Lambari;0
2024;3152006;Matrinxa;0
2024;3152006;Pacu e patinga;0
2024;3152006;Piau, piapara, piaucu, piava;0
2024;3152006;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152006;Pirapitinga;0
2024;3152006;Pirarucu;0
2024;3152006;Tambacu, tambatinga;0
2024;3152006;Tambaqui;0
2024;3152006;Tilapia;0,72
2024;3152006;Traira e trairao;0
2024;3152006;Truta;0
2024;3152006;Tucunare;0
2024;3152006;Outros peixes;0
2024;3152105;Carpa;0
2024;3152105;Curimata e Curimbata;0
2024;3152105;Dourado;0
2024;3152105;Jatuarana, piabanha e piracanjuba;0
2024;3152105;Lambari;0
2024;3152105;Matrinxa;0
2024;3152105;Pacu e patinga;0
2024;3152105;Piau, piapara, piaucu, piava;0
2024;3152105;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152105;Pirapitinga;0
2024;3152105;Pirarucu;0
2024;3152105;Tambacu, tambatinga;0
2024;3152105;Tambaqui;0
2024;3152105;Tilapia;24,5
2024;3152105;Traira e trairao;0
2024;3152105;Truta;0
2024;3152105;Tucunare;0
2024;3152105;Outros peixes;0
2024;3152170;Carpa;0
2024;3152170;Curimata e Curimbata;0
2024;3152170;Dourado;0
2024;3152170;Jatuarana, piabanha e piracanjuba;0
2024;3152170;Lambari;0
2024;3152170;Matrinxa;0
2024;3152170;Pacu e patinga;0
2024;3152170;Piau, piapara, piaucu, piava;0
2024;3152170;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152170;Pirapitinga;0
2024;3152170;Pirarucu;0
2024;3152170;Tambacu, tambatinga;0
2024;3152170;Tambaqui;0
2024;3152170;Tilapia;0
2024;3152170;Traira e trairao;0
2024;3152170;Truta;0
2024;3152170;Tucunare;0
2024;3152170;Outros peixes;0
2024;3152204;Carpa;0
2024;3152204;Curimata e Curimbata;0
2024;3152204;Dourado;0
2024;3152204;Jatuarana, piabanha e piracanjuba;0
2024;3152204;Lambari;0
2024;3152204;Matrinxa;0
2024;3152204;Pacu e patinga;0
2024;3152204;Piau, piapara, piaucu, piava;0
2024;3152204;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152204;Pirapitinga;0
2024;3152204;Pirarucu;0
2024;3152204;Tambacu, tambatinga;0
2024;3152204;Tambaqui;1
2024;3152204;Tilapia;0,75
2024;3152204;Traira e trairao;0
2024;3152204;Truta;0
2024;3152204;Tucunare;0
2024;3152204;Outros peixes;0
2024;3152303;Carpa;0
2024;3152303;Curimata e Curimbata;0
2024;3152303;Dourado;0
2024;3152303;Jatuarana, piabanha e piracanjuba;0
2024;3152303;Lambari;0
2024;3152303;Matrinxa;0
2024;3152303;Pacu e patinga;0
2024;3152303;Piau, piapara, piaucu, piava;0
2024;3152303;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152303;Pirapitinga;0
2024;3152303;Pirarucu;0
2024;3152303;Tambacu, tambatinga;0
2024;3152303;Tambaqui;0
2024;3152303;Tilapia;4,5
2024;3152303;Traira e trairao;0
2024;3152303;Truta;0
2024;3152303;Tucunare;0
2024;3152303;Outros peixes;0
2024;3152402;Carpa;1,754
2024;3152402;Curimata e Curimbata;0
2024;3152402;Dourado;0
2024;3152402;Jatuarana, piabanha e piracanjuba;0
2024;3152402;Lambari;0
2024;3152402;Matrinxa;0
2024;3152402;Pacu e patinga;0
2024;3152402;Piau, piapara, piaucu, piava;0
2024;3152402;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152402;Pirapitinga;0
2024;3152402;Pirarucu;0
2024;3152402;Tambacu, tambatinga;0
2024;3152402;Tambaqui;2,245
2024;3152402;Tilapia;2,7
2024;3152402;Traira e trairao;0
2024;3152402;Truta;0
2024;3152402;Tucunare;0
2024;3152402;Outros peixes;0
2024;3152501;Carpa;0
2024;3152501;Curimata e Curimbata;0
2024;3152501;Dourado;0
2024;3152501;Jatuarana, piabanha e piracanjuba;0
2024;3152501;Lambari;0
2024;3152501;Matrinxa;0
2024;3152501;Pacu e patinga;0
2024;3152501;Piau, piapara, piaucu, piava;0
2024;3152501;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152501;Pirapitinga;0
2024;3152501;Pirarucu;0
2024;3152501;Tambacu, tambatinga;0
2024;3152501;Tambaqui;0
2024;3152501;Tilapia;5,4
2024;3152501;Traira e trairao;0
2024;3152501;Truta;0
2024;3152501;Tucunare;0
2024;3152501;Outros peixes;0
2024;3152600;Carpa;0
2024;3152600;Curimata e Curimbata;0
2024;3152600;Dourado;0
2024;3152600;Jatuarana, piabanha e piracanjuba;0
2024;3152600;Lambari;0
2024;3152600;Matrinxa;0
2024;3152600;Pacu e patinga;0
2024;3152600;Piau, piapara, piaucu, piava;0
2024;3152600;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152600;Pirapitinga;0
2024;3152600;Pirarucu;0
2024;3152600;Tambacu, tambatinga;0
2024;3152600;Tambaqui;0
2024;3152600;Tilapia;0,12
2024;3152600;Traira e trairao;0
2024;3152600;Truta;1,55
2024;3152600;Tucunare;0
2024;3152600;Outros peixes;0
2024;3152808;Carpa;0
2024;3152808;Curimata e Curimbata;0
2024;3152808;Dourado;0
2024;3152808;Jatuarana, piabanha e piracanjuba;0
2024;3152808;Lambari;0
2024;3152808;Matrinxa;0
2024;3152808;Pacu e patinga;0
2024;3152808;Piau, piapara, piaucu, piava;0
2024;3152808;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152808;Pirapitinga;0
2024;3152808;Pirarucu;0
2024;3152808;Tambacu, tambatinga;0
2024;3152808;Tambaqui;0
2024;3152808;Tilapia;12
2024;3152808;Traira e trairao;0
2024;3152808;Truta;0
2024;3152808;Tucunare;0
2024;3152808;Outros peixes;0
2024;3152907;Carpa;0
2024;3152907;Curimata e Curimbata;0
2024;3152907;Dourado;0
2024;3152907;Jatuarana, piabanha e piracanjuba;0
2024;3152907;Lambari;0
2024;3152907;Matrinxa;0
2024;3152907;Pacu e patinga;0
2024;3152907;Piau, piapara, piaucu, piava;0
2024;3152907;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3152907;Pirapitinga;0
2024;3152907;Pirarucu;0
2024;3152907;Tambacu, tambatinga;0
2024;3152907;Tambaqui;0
2024;3152907;Tilapia;1,4
2024;3152907;Traira e trairao;0
2024;3152907;Truta;0
2024;3152907;Tucunare;0
2024;3152907;Outros peixes;0
2024;3153103;Carpa;0
2024;3153103;Curimata e Curimbata;0
2024;3153103;Dourado;0
2024;3153103;Jatuarana, piabanha e piracanjuba;0
2024;3153103;Lambari;0
2024;3153103;Matrinxa;0
2024;3153103;Pacu e patinga;0
2024;3153103;Piau, piapara, piaucu, piava;0
2024;3153103;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3153103;Pirapitinga;0
2024;3153103;Pirarucu;0
2024;3153103;Tambacu, tambatinga;0
2024;3153103;Tambaqui;0
2024;3153103;Tilapia;1
2024;3153103;Traira e trairao;0
2024;3153103;Truta;0
2024;3153103;Tucunare;0
2024;3153103;Outros peixes;0
2024;3153301;Carpa;0
2024;3153301;Curimata e Curimbata;0
2024;3153301;Dourado;0
2024;3153301;Jatuarana, piabanha e piracanjuba;0
2024;3153301;Lambari;0
2024;3153301;Matrinxa;0
2024;3153301;Pacu e patinga;0
2024;3153301;Piau, piapara, piaucu, piava;0
2024;3153301;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3153301;Pirapitinga;0
2024;3153301;Pirarucu;0
2024;3153301;Tambacu, tambatinga;0
2024;3153301;Tambaqui;0
2024;3153301;Tilapia;0
2024;3153301;Traira e trairao;0
2024;3153301;Truta;0
2024;3153301;Tucunare;0
2024;3153301;Outros peixes;0
2024;3153400;Carpa;0
2024;3153400;Curimata e Curimbata;0
2024;3153400;Dourado;0
2024;3153400;Jatuarana, piabanha e piracanjuba;0
2024;3153400;Lambari;0
2024;3153400;Matrinxa;0
2024;3153400;Pacu e patinga;0
2024;3153400;Piau, piapara, piaucu, piava;0
2024;3153400;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3153400;Pirapitinga;0
2024;3153400;Pirarucu;0
2024;3153400;Tambacu, tambatinga;0
2024;3153400;Tambaqui;0
2024;3153400;Tilapia;5,3
2024;3153400;Traira e trairao;0
2024;3153400;Truta;0
2024;3153400;Tucunare;0
2024;3153400;Outros peixes;0
2024;3153608;Carpa;0
2024;3153608;Curimata e Curimbata;0
2024;3153608;Dourado;0
2024;3153608;Jatuarana, piabanha e piracanjuba;0
2024;3153608;Lambari;0
2024;3153608;Matrinxa;0
2024;3153608;Pacu e patinga;0
2024;3153608;Piau, piapara, piaucu, piava;0
2024;3153608;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3153608;Pirapitinga;0
2024;3153608;Pirarucu;0
2024;3153608;Tambacu, tambatinga;0
2024;3153608;Tambaqui;0
2024;3153608;Tilapia;0,48
2024;3153608;Traira e trairao;0
2024;3153608;Truta;0
2024;3153608;Tucunare;0
2024;3153608;Outros peixes;0
2024;3153707;Carpa;0
2024;3153707;Curimata e Curimbata;0
2024;3153707;Dourado;0
2024;3153707;Jatuarana, piabanha e piracanjuba;0
2024;3153707;Lambari;0
2024;3153707;Matrinxa;0
2024;3153707;Pacu e patinga;0
2024;3153707;Piau, piapara, piaucu, piava;0
2024;3153707;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3153707;Pirapitinga;0
2024;3153707;Pirarucu;0
2024;3153707;Tambacu, tambatinga;0
2024;3153707;Tambaqui;0
2024;3153707;Tilapia;0
2024;3153707;Traira e trairao;0
2024;3153707;Truta;0
2024;3153707;Tucunare;0
2024;3153707;Outros peixes;0
2024;3154002;Carpa;0
2024;3154002;Curimata e Curimbata;0
2024;3154002;Dourado;0
2024;3154002;Jatuarana, piabanha e piracanjuba;0
2024;3154002;Lambari;0
2024;3154002;Matrinxa;0
2024;3154002;Pacu e patinga;0
2024;3154002;Piau, piapara, piaucu, piava;0
2024;3154002;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154002;Pirapitinga;0
2024;3154002;Pirarucu;0
2024;3154002;Tambacu, tambatinga;0
2024;3154002;Tambaqui;0
2024;3154002;Tilapia;10
2024;3154002;Traira e trairao;0
2024;3154002;Truta;0
2024;3154002;Tucunare;0
2024;3154002;Outros peixes;0
2024;3154101;Carpa;0
2024;3154101;Curimata e Curimbata;0
2024;3154101;Dourado;0
2024;3154101;Jatuarana, piabanha e piracanjuba;0
2024;3154101;Lambari;0
2024;3154101;Matrinxa;0
2024;3154101;Pacu e patinga;0
2024;3154101;Piau, piapara, piaucu, piava;0
2024;3154101;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154101;Pirapitinga;0
2024;3154101;Pirarucu;0
2024;3154101;Tambacu, tambatinga;0
2024;3154101;Tambaqui;0
2024;3154101;Tilapia;0,9
2024;3154101;Traira e trairao;0
2024;3154101;Truta;0
2024;3154101;Tucunare;0
2024;3154101;Outros peixes;0
2024;3154200;Carpa;0
2024;3154200;Curimata e Curimbata;0
2024;3154200;Dourado;0
2024;3154200;Jatuarana, piabanha e piracanjuba;0
2024;3154200;Lambari;0
2024;3154200;Matrinxa;0
2024;3154200;Pacu e patinga;0
2024;3154200;Piau, piapara, piaucu, piava;0
2024;3154200;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154200;Pirapitinga;0
2024;3154200;Pirarucu;0
2024;3154200;Tambacu, tambatinga;0
2024;3154200;Tambaqui;0
2024;3154200;Tilapia;15
2024;3154200;Traira e trairao;0
2024;3154200;Truta;0
2024;3154200;Tucunare;0
2024;3154200;Outros peixes;0
2024;3154309;Carpa;0
2024;3154309;Curimata e Curimbata;0
2024;3154309;Dourado;0
2024;3154309;Jatuarana, piabanha e piracanjuba;0
2024;3154309;Lambari;0
2024;3154309;Matrinxa;0
2024;3154309;Pacu e patinga;0
2024;3154309;Piau, piapara, piaucu, piava;0
2024;3154309;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154309;Pirapitinga;0
2024;3154309;Pirarucu;0
2024;3154309;Tambacu, tambatinga;0
2024;3154309;Tambaqui;0
2024;3154309;Tilapia;1,5
2024;3154309;Traira e trairao;0
2024;3154309;Truta;0
2024;3154309;Tucunare;0
2024;3154309;Outros peixes;0
2024;3154408;Carpa;0
2024;3154408;Curimata e Curimbata;0
2024;3154408;Dourado;0
2024;3154408;Jatuarana, piabanha e piracanjuba;0
2024;3154408;Lambari;0
2024;3154408;Matrinxa;0
2024;3154408;Pacu e patinga;0
2024;3154408;Piau, piapara, piaucu, piava;0
2024;3154408;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154408;Pirapitinga;0
2024;3154408;Pirarucu;0
2024;3154408;Tambacu, tambatinga;0
2024;3154408;Tambaqui;0
2024;3154408;Tilapia;0
2024;3154408;Traira e trairao;0
2024;3154408;Truta;0
2024;3154408;Tucunare;0
2024;3154408;Outros peixes;0
2024;3154457;Carpa;0
2024;3154457;Curimata e Curimbata;0
2024;3154457;Dourado;0
2024;3154457;Jatuarana, piabanha e piracanjuba;0
2024;3154457;Lambari;0
2024;3154457;Matrinxa;0
2024;3154457;Pacu e patinga;0
2024;3154457;Piau, piapara, piaucu, piava;0
2024;3154457;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154457;Pirapitinga;0
2024;3154457;Pirarucu;0
2024;3154457;Tambacu, tambatinga;0
2024;3154457;Tambaqui;0,27
2024;3154457;Tilapia;2,385
2024;3154457;Traira e trairao;0
2024;3154457;Truta;0
2024;3154457;Tucunare;0
2024;3154457;Outros peixes;0
2024;3154606;Carpa;0
2024;3154606;Curimata e Curimbata;0
2024;3154606;Dourado;0
2024;3154606;Jatuarana, piabanha e piracanjuba;0
2024;3154606;Lambari;0
2024;3154606;Matrinxa;0
2024;3154606;Pacu e patinga;0
2024;3154606;Piau, piapara, piaucu, piava;0
2024;3154606;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154606;Pirapitinga;0
2024;3154606;Pirarucu;0
2024;3154606;Tambacu, tambatinga;0
2024;3154606;Tambaqui;0
2024;3154606;Tilapia;4,7
2024;3154606;Traira e trairao;0
2024;3154606;Truta;0
2024;3154606;Tucunare;0
2024;3154606;Outros peixes;0
2024;3154804;Carpa;0
2024;3154804;Curimata e Curimbata;0
2024;3154804;Dourado;0
2024;3154804;Jatuarana, piabanha e piracanjuba;0
2024;3154804;Lambari;0
2024;3154804;Matrinxa;0
2024;3154804;Pacu e patinga;0
2024;3154804;Piau, piapara, piaucu, piava;0
2024;3154804;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154804;Pirapitinga;0
2024;3154804;Pirarucu;0
2024;3154804;Tambacu, tambatinga;0
2024;3154804;Tambaqui;0
2024;3154804;Tilapia;2,3
2024;3154804;Traira e trairao;0
2024;3154804;Truta;0
2024;3154804;Tucunare;0
2024;3154804;Outros peixes;0
2024;3154903;Carpa;0
2024;3154903;Curimata e Curimbata;0
2024;3154903;Dourado;0
2024;3154903;Jatuarana, piabanha e piracanjuba;0
2024;3154903;Lambari;0
2024;3154903;Matrinxa;0
2024;3154903;Pacu e patinga;0
2024;3154903;Piau, piapara, piaucu, piava;0
2024;3154903;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3154903;Pirapitinga;0
2024;3154903;Pirarucu;0
2024;3154903;Tambacu, tambatinga;0
2024;3154903;Tambaqui;0,48
2024;3154903;Tilapia;5,8
2024;3154903;Traira e trairao;0
2024;3154903;Truta;0
2024;3154903;Tucunare;0
2024;3154903;Outros peixes;0
2024;3155009;Carpa;0
2024;3155009;Curimata e Curimbata;0
2024;3155009;Dourado;0
2024;3155009;Jatuarana, piabanha e piracanjuba;0
2024;3155009;Lambari;0
2024;3155009;Matrinxa;0
2024;3155009;Pacu e patinga;0
2024;3155009;Piau, piapara, piaucu, piava;0
2024;3155009;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3155009;Pirapitinga;0
2024;3155009;Pirarucu;0
2024;3155009;Tambacu, tambatinga;0
2024;3155009;Tambaqui;0
2024;3155009;Tilapia;2,35
2024;3155009;Traira e trairao;0
2024;3155009;Truta;0
2024;3155009;Tucunare;0
2024;3155009;Outros peixes;0
2024;3155207;Carpa;0
2024;3155207;Curimata e Curimbata;0
2024;3155207;Dourado;0
2024;3155207;Jatuarana, piabanha e piracanjuba;0
2024;3155207;Lambari;0
2024;3155207;Matrinxa;0
2024;3155207;Pacu e patinga;2,2
2024;3155207;Piau, piapara, piaucu, piava;0
2024;3155207;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3155207;Pirapitinga;0
2024;3155207;Pirarucu;0
2024;3155207;Tambacu, tambatinga;0
2024;3155207;Tambaqui;0
2024;3155207;Tilapia;1,18
2024;3155207;Traira e trairao;0
2024;3155207;Truta;0
2024;3155207;Tucunare;0
2024;3155207;Outros peixes;0
2024;3155306;Carpa;0
2024;3155306;Curimata e Curimbata;0
2024;3155306;Dourado;0
2024;3155306;Jatuarana, piabanha e piracanjuba;0
2024;3155306;Lambari;0
2024;3155306;Matrinxa;0
2024;3155306;Pacu e patinga;0
2024;3155306;Piau, piapara, piaucu, piava;0
2024;3155306;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3155306;Pirapitinga;0
2024;3155306;Pirarucu;0
2024;3155306;Tambacu, tambatinga;0
2024;3155306;Tambaqui;0
2024;3155306;Tilapia;0
2024;3155306;Traira e trairao;0
2024;3155306;Truta;0
2024;3155306;Tucunare;0
2024;3155306;Outros peixes;0
2024;3155405;Carpa;0
2024;3155405;Curimata e Curimbata;0
2024;3155405;Dourado;0
2024;3155405;Jatuarana, piabanha e piracanjuba;0
2024;3155405;Lambari;0
2024;3155405;Matrinxa;0
2024;3155405;Pacu e patinga;0
2024;3155405;Piau, piapara, piaucu, piava;0
2024;3155405;Pintado, cachara, cachapira, pintachara, surubim;0
2024;3155405;Pirapitinga;0
2024;3155405;Pirarucu;0
2024;3155405;Tambacu, tambatinga;8,5
2024;3155405;Tambaqui;0
2024;3155405;Tilapia;26,3
2024;3155405;Traira e trairao;0
2024;3155405;Truta;0
2024;3155405;Tucunare;0
2024;3155405;Outros peixes;0
2024;3155504;Carpa;0,8
2024;3155504;Curimata e Curimbata;0
2024;3155504;Dourado;0
2024;3155504;Jatuarana, piabanha e piracanjuba;0
2024;3155504;Lambari;0
2024;3155504;Matrinxa;0
2024;3155504;Pacu e patinga;0,8
2024;3155504;Piau, piapara, piaucu, piava;0
2024;3155504;Pintado, cachara, cachapira, pintachara, surubim;0,65
2024;3155504;Pirapitinga;0
2024;3155504;Pirarucu;0
2024;3155504;Tambacu, tambatinga;12
2024;3155504;Tambaqui;0
2024;3155504;Tilapia;29,5
2024;3155504;Traira e trairao;0
2024;3155504;Truta;0
2024;3155504;Tucunare;0
2024;3155504;Outros peixes;0
2024;3155702;Carpa;0
2024;3155702;Curimata e Curimbata;0
2024;3155702;Dourado;0
2024;3155702;Jatuarana, piabanha e piracanjuba;0
2024;3155702;Lambari;0
2024;3155702;Matrinxa;0
2024;3155702;Pacu e patinga;0
2024;3155702;Piau, piapara, piaucu, piava;0
